type_clean;pieces;chambres;prix;neuf_flag;surface;terrain;etage_clean;ville;code_postal
appartement;4;3;300149;1;80.0;0.0;1;Meyzieu;69330
appartement;4;3;199000;0;75.8;0.0;3;Villefranche-sur-Saône;69400
appartement;4;2;665000;0;104.0;0.0;9;Lyon;69004
appartement;4;2;450000;0;111.8;0.0;2;Lyon;69007
appartement;4;3;495000;1;84.0;0.0;1;Tassin-la-Demi-Lune;69160
appartement;4;3;277000;1;77.0;0.0;1;Vaulx-en-Velin;69120
appartement;4;3;395000;0;97.0;0.0;1;Villeurbanne;69100
appartement;4;3;480000;0;94.0;0.0;RDC;Bron;69500
appartement;4;2;200000;0;78.0;0.0;2;Villefranche-sur-Saône;69400
appartement;4;3;530000;0;108.0;0.0;RDC;Villeurbanne;69100
appartement;4;3;318500;1;88.0;0.0;2;Villefranche-sur-Saône;69400
appartement;4;3;440000;0;103.0;0.0;3;Craponne;69290
appartement;4;3;436800;0;89.0;0.0;3;Lyon;69003
appartement;4;3;329000;0;95.0;0.0;5;Tassin-la-Demi-Lune;69160
appartement;4;3;599000;0;153.6;0.0;3;Lyon;69005
appartement;4;3;554384;1;80.0;0.0;RDC;Lyon;69005
appartement;4;3;320000;0;84.0;0.0;RDC;Lyon;69008
appartement;4;3;360000;0;103.0;0.0;1;Villeurbanne;69100
appartement;4;3;550000;0;111.0;0.0;RDC;Lyon;69006
appartement;4;3;199000;0;76.0;0.0;RDC;Bully;69210
appartement;4;3;326000;0;80.0;0.0;2;Bron;69500
appartement;4;3;369000;1;78.0;0.0;1;Genas;69740
appartement;4;3;280000;0;98.3;0.0;9;Villeurbanne;69100
appartement;4;2;189000;0;73.0;0.0;1;Bron;69500
appartement;4;3;286000;0;85.7;0.0;5;Villeurbanne;69100
appartement;4;3;464000;1;76.3;0.0;4;Lyon;69002
appartement;4;3;537000;1;79.7;0.0;6;Caluire-et-Cuire;69300
appartement;4;2;700000;0;147.0;0.0;4;Lyon;69002
appartement;4;3;640000;0;108.0;0.0;1;Lyon;69005
appartement;4;3;523000;1;96.1;0.0;8;Villeurbanne;69100
appartement;4;3;178000;0;85.0;0.0;1;Villefranche-sur-Saône;69400
appartement;4;2;185000;0;87.0;0.0;1;Oullins-Pierre-Bénite;69310
appartement;4;3;349000;0;80.0;0.0;1;Lyon;69008
appartement;4;3;213500;0;72.5;0.0;1;Saint-Priest;69800
appartement;4;3;249000;0;77.3;0.0;2;Décines-Charpieu;69150
appartement;4;3;375000;0;91.0;0.0;RDC;Vaugneray;69670
appartement;4;3;485000;0;97.0;0.0;RDC;Champagne-au-Mont-d'Or;69410
appartement;4;3;252000;1;74.2;0.0;2;Bron;69500
appartement;4;3;514000;0;84.7;0.0;2;Lyon;69006
appartement;4;3;614000;1;100.0;0.0;1;Écully;69130
appartement;4;3;279000;0;84.0;0.0;3;Villeurbanne;69100
appartement;4;3;440000;0;105.0;0.0;3;Craponne;69290
appartement;4;3;440000;1;76.0;0.0;9;Lyon;69007
appartement;4;3;235000;0;77.0;0.0;1;Vénissieux;69200
appartement;4;3;315000;0;96.6;0.0;RDC;Lyon;69009
appartement;4;3;496000;0;72.0;0.0;RDC;Lyon;69005
appartement;4;3;396967;1;85.0;0.0;1;Rillieux-la-Pape;69140
appartement;4;3;665000;0;109.0;0.0;RDC;Lyon;69110
appartement;4;3;522000;1;88.0;0.0;1;Lyon;69110
appartement;4;3;475000;0;84.0;0.0;1;Tassin-la-Demi-Lune;69160
appartement;4;2;449000;0;75.1;0.0;3;Lyon;69006
appartement;4;3;261000;1;82.7;0.0;1;Chaponost;69630
appartement;4;3;410000;0;101.0;0.0;1;Champagne-au-Mont-d'Or;69410
appartement;4;2;390000;0;76.2;0.0;RDC;Tassin-la-Demi-Lune;69160
appartement;4;3;440000;0;131.3;0.0;2;Caluire-et-Cuire;69300
appartement;4;3;399000;0;78.0;0.0;4;Lyon;69003
appartement;4;3;139000;0;63.8;0.0;4;Vénissieux;69200
appartement;4;2;312000;0;73.5;0.0;1;Lyon;69003
appartement;4;3;569000;1;90.0;0.0;1;Chaponost;69630
appartement;4;3;220000;0;78.0;0.0;2;Meyzieu;69330
appartement;4;3;248000;0;78.0;0.0;2;Lyon;69009
appartement;4;3;220000;0;79.0;0.0;4;Brignais;69530
appartement;4;3;324900;1;81.4;0.0;1;Vénissieux;69200
appartement;4;3;285000;0;91.0;0.0;5;Lyon;69009
appartement;4;2;485000;0;103.0;0.0;1;Lyon;69004
appartement;4;3;479000;1;94.0;0.0;1;Villeurbanne;69100
appartement;4;3;440000;1;98.0;0.0;5;Villefranche-sur-Saône;69400
appartement;4;2;276000;0;72.3;0.0;3;Lyon;69008
appartement;4;3;194000;0;76.7;0.0;1;Givors;69700
appartement;4;3;375000;0;72.0;0.0;2;Vaulx-en-Velin;69120
appartement;4;3;565000;0;117.0;0.0;3;Lyon;69005
appartement;4;3;630000;0;104.3;0.0;RDC;Lyon;69004
appartement;4;2;249000;0;63.0;0.0;5;Lyon;69007
appartement;4;2;253000;0;83.0;0.0;3;Bron;69500
appartement;4;3;405000;0;83.8;0.0;RDC;Caluire-et-Cuire;69300
appartement;4;3;399000;0;84.0;0.0;1;Lyon;69008
appartement;4;3;240000;0;66.1;0.0;1;Lyon;69008
appartement;4;3;365000;0;87.0;0.0;1;Lyon;69003
appartement;4;3;315000;1;82.0;0.0;5;Villeurbanne;69100
appartement;4;2;135000;0;87.3;0.0;2;Beaujeu;69430
appartement;4;3;250000;0;84.0;0.0;RDC;Francheville;69340
appartement;4;3;665000;0;115.0;0.0;5;Lyon;69110
appartement;4;2;398000;0;105.0;0.0;3;Lyon;69003
appartement;4;3;215000;0;81.0;0.0;9;Lyon;69009
appartement;4;3;350000;0;76.0;0.0;RDC;Charly;69390
appartement;4;3;570000;0;113.0;0.0;4;Lyon;69002
appartement;4;3;250000;0;74.0;0.0;6;Oullins-Pierre-Bénite;69600
appartement;4;3;299000;0;95.0;0.0;4;Caluire-et-Cuire;69300
appartement;4;3;280000;0;87.0;0.0;3;Anse;69480
appartement;4;3;314850;1;73.2;0.0;1;Décines-Charpieu;69150
appartement;4;3;390000;0;108.3;0.0;2;Villeurbanne;69100
appartement;4;2;259000;0;64.0;0.0;8;Villeurbanne;69100
appartement;4;3;371000;1;84.0;0.0;4;Belleville-en-Beaujolais;69220
appartement;4;3;430000;0;94.3;0.0;18;Villeurbanne;69100
appartement;4;2;500000;0;89.2;0.0;6;Lyon;69009
appartement;4;2;280000;0;80.0;0.0;1;Vernay;69300
appartement;4;3;549000;0;84.0;0.0;3;Lyon;69003
appartement;4;3;290000;0;80.0;0.0;3;Villeurbanne;69100
appartement;4;3;299000;0;80.0;0.0;RDC;Lyon;69009
appartement;4;3;493000;1;83.9;0.0;9;Villeurbanne;69100
appartement;4;3;356000;1;90.0;0.0;2;Anse;69480
appartement;4;3;342000;1;81.0;0.0;1;Villeurbanne;69100
appartement;4;3;255000;1;84.0;0.0;3;Sainte-Foy-l'Argentière;69610
appartement;4;3;350000;0;92.0;0.0;1;Villeurbanne;69100
appartement;4;3;350000;0;87.0;0.0;3;Lyon;69003
appartement;4;2;318000;0;77.1;0.0;4;Lyon;69003
appartement;4;3;331900;1;81.2;0.0;6;Vénissieux;69200
appartement;4;3;425000;1;85.0;0.0;1;Villeurbanne;69100
appartement;4;3;517079;1;85.1;0.0;1;Villeurbanne;69100
appartement;4;2;325000;0;86.3;0.0;RDC;Dardilly;69570
appartement;4;3;249900;0;65.0;0.0;3;Villeurbanne;69100
appartement;4;3;378000;0;82.0;0.0;3;Villeurbanne;69100
appartement;4;3;380000;0;95.0;0.0;RDC;Rillieux-la-Pape;69140
appartement;4;3;398000;1;81.0;0.0;2;Lentilly;69210
appartement;4;3;215000;0;66.0;0.0;2;Lyon;69005
appartement;4;3;330900;1;81.2;0.0;5;Vénissieux;69200
appartement;4;3;515000;0;85.0;0.0;5;Lyon;69004
appartement;4;3;254000;0;82.5;0.0;8;Villeurbanne;69100
appartement;4;3;481000;1;76.0;0.0;5;Lyon;69002
appartement;4;3;350000;0;93.7;0.0;2;Francheville;69340
appartement;4;3;499000;0;89.1;0.0;4;Lyon;69007
appartement;4;3;150000;0;65.2;0.0;2;Corbas;69960
appartement;5;4;1113000;1;120.0;0.0;3;Charbonnières-les-Bains;69260
appartement;5;3;410000;0;119.0;0.0;RDC;Chassieu;69680
appartement;5;4;485000;0;87.0;0.0;1;Lyon;69001
appartement;5;3;298000;0;107.4;0.0;1;Lyon;69005
appartement;5;4;699000;1;118.0;0.0;3;Francheville;69340
appartement;5;4;580000;0;114.0;0.0;1;Lyon;69003
appartement;5;3;515000;1;98.8;0.0;3;Caluire-et-Cuire;69300
appartement;5;4;788000;1;127.4;0.0;8;Lyon;69008
appartement;5;4;970000;0;176.0;0.0;6;Lyon;69006
appartement;5;3;420000;0;125.0;0.0;2;Vaulx-en-Velin;69120
appartement;5;4;650000;0;152.0;0.0;RDC;Longes;69660
appartement;5;4;520000;0;102.0;0.0;RDC;Écully;69130
appartement;5;3;465000;1;93.1;0.0;7;Vénissieux;69200
appartement;5;4;355000;1;95.0;0.0;2;Villefranche-sur-Saône;69400
appartement;5;3;595000;0;140.0;0.0;3;Lyon;69002
appartement;5;3;460000;0;184.0;0.0;RDC;Millery;69390
appartement;5;4;505000;1;104.0;0.0;2;Villeurbanne;69100
appartement;5;4;387000;0;107.0;0.0;3;Tassin-la-Demi-Lune;69160
appartement;5;3;375000;0;104.0;0.0;5;Lyon;69007
appartement;5;4;650000;0;122.0;0.0;RDC;Lyon;69007
appartement;5;4;602500;1;129.0;0.0;RDC;Craponne;69290
appartement;5;4;330000;0;118.6;0.0;9;Tassin-la-Demi-Lune;69160
appartement;5;4;694000;1;121.0;0.0;5;Lyon;69007
appartement;5;3;390000;1;104.1;0.0;4;Villefranche-sur-Saône;69400
appartement;5;3;370000;0;105.0;0.0;3;Lyon;69005
appartement;5;4;970000;0;194.0;0.0;RDC;Lyon;69004
appartement;5;4;1650000;0;200.1;0.0;2;Lyon;69006
appartement;5;3;645000;0;118.0;0.0;4;Lyon;69006
appartement;5;4;927480;1;138.0;0.0;2;Lyon;69005
appartement;5;4;675000;0;128.0;0.0;3;Lyon;69008
appartement;5;3;627000;0;116.0;0.0;5;Lyon;69006
appartement;5;3;225000;0;94.2;0.0;3;Villefranche-sur-Saône;69400
appartement;5;4;359000;0;100.0;0.0;9;Lyon;69005
appartement;5;3;550000;0;108.0;0.0;2;Lyon;69002
appartement;5;4;319000;1;98.0;0.0;2;Givors;69700
appartement;5;3;880000;0;158.3;0.0;8;Lyon;69006
appartement;5;4;1306000;1;116.0;0.0;15;Lyon;69003
appartement;5;4;435000;0;104.0;0.0;5;Lyon;69007
appartement;5;3;579000;0;160.0;0.0;RDC;Châtillon;69380
appartement;5;4;1160000;1;118.0;0.0;3;Charbonnières-les-Bains;69260
appartement;5;3;349000;1;106.3;0.0;4;Givors;69700
appartement;5;4;359000;0;115.0;0.0;2;Lyon;69009
appartement;5;4;430000;0;112.0;0.0;1;Lyon;69009
appartement;5;3;245000;0;95.0;0.0;4;Neuville-sur-Saône;69250
appartement;5;3;370000;0;119.0;0.0;1;Écully;69130
appartement;5;4;785000;1;111.0;0.0;5;Caluire-et-Cuire;69300
appartement;5;3;1600000;0;215.0;0.0;1;Lyon;69002
appartement;5;3;850000;0;157.9;0.0;1;Lyon;69006
appartement;5;4;440000;1;105.0;0.0;7;Villeurbanne;69100
appartement;5;4;419000;0;103.7;0.0;RDC;Villeurbanne;69100
appartement;5;4;275000;0;89.0;0.0;2;Bron;69500
appartement;5;4;850000;0;167.2;0.0;4;Lyon;69001
appartement;5;4;470000;0;100.0;0.0;2;Villeurbanne;69100
appartement;5;4;512000;1;90.0;0.0;2;Fontaines-sur-Saône;69270
appartement;5;4;579000;1;95.0;0.0;11;Lyon;69007
appartement;5;3;347000;0;114.2;0.0;5;Villeurbanne;69100
appartement;5;4;445000;0;106.9;0.0;4;Lyon;69009
appartement;5;4;765000;0;132.4;0.0;1;Lyon;69004
appartement;5;3;480000;0;215.0;0.0;RDC;Grigny-sur-Rhône;69520
appartement;5;4;575000;0;143.0;0.0;2;Tassin-la-Demi-Lune;69160
appartement;5;4;1199900;1;159.0;0.0;2;Saint-Cyr-au-Mont-d'Or;69450
appartement;5;4;399900;0;129.0;0.0;5;Caluire-et-Cuire;69300
appartement;5;2;250000;0;95.0;0.0;2;Décines-Charpieu;69150
appartement;5;4;580000;0;135.0;0.0;3;Lyon;69003
appartement;5;3;1500000;0;215.0;0.0;3;Lyon;69002
appartement;5;4;927500;0;138.0;0.0;4;Lyon;69005
appartement;5;4;699900;0;128.0;0.0;2;Lyon;69004
appartement;5;4;2300000;0;214.0;0.0;3;Lyon;69005
appartement;5;4;750000;0;166.0;0.0;8;Lyon;69009
appartement;5;4;800000;1;110.0;0.0;RDC;Lyon;69004
appartement;5;4;419200;1;105.0;0.0;2;Villeurbanne;69100
appartement;5;4;550000;1;126.0;0.0;2;Lyon;69007
appartement;5;4;897000;1;126.0;0.0;8;Lyon;69002
appartement;5;4;125000;0;85.8;0.0;3;Feyzin;69320
appartement;5;3;375000;0;112.0;0.0;3;Rillieux-la-Pape;69140
appartement;5;3;399000;0;103.0;0.0;6;Bron;69500
appartement;5;4;789000;1;140.0;0.0;3;Lyon;69110
appartement;5;3;429000;0;114.0;0.0;2;Bron;69500
appartement;5;4;512000;1;102.9;0.0;2;Montagny;69700
appartement;5;3;542500;0;112.0;0.0;1;Lyon;69004
appartement;5;4;499000;0;119.0;0.0;4;Lyon;69009
appartement;5;4;810000;1;129.0;0.0;2;Lyon;69007
appartement;5;4;520000;0;103.9;0.0;2;Sathonay-Camp;69580
appartement;5;3;590000;0;173.0;0.0;3;Lyon;69004
appartement;5;3;570000;0;118.3;0.0;4;Lyon;69003
appartement;5;3;299000;0;80.0;0.0;2;Caluire-et-Cuire;69300
appartement;5;4;845000;1;130.0;0.0;2;Tassin-la-Demi-Lune;69160
appartement;5;4;783000;1;100.0;0.0;2;Lyon;69007
appartement;5;3;664000;1;100.8;0.0;10;Villeurbanne;69100
appartement;5;4;860000;0;165.0;0.0;5;Lyon;69003
appartement;5;4;399000;0;113.0;0.0;RDC;Sathonay-Camp;69580
appartement;5;4;453000;1;100.0;0.0;9;Villeurbanne;69100
appartement;5;4;499000;0;93.6;0.0;1;Saint-Didier-au-Mont-d'Or;69370
appartement;5;4;155000;0;93.7;0.0;11;Vénissieux;69200
appartement;5;3;561000;1;128.8;0.0;RDC;Chessy;69380
appartement;5;3;899000;0;151.0;0.0;5;Lyon;69002
appartement;5;4;600000;1;105.0;0.0;7;Lyon;69002
appartement;5;3;331664;1;103.6;0.0;7;Vaulx-en-Velin;69120
appartement;5;4;649000;0;145.0;0.0;11;Lyon;69004
appartement;5;4;1306000;1;116.0;0.0;2;Lyon;69003
appartement;5;4;245000;0;95.0;0.0;4;Villefranche-sur-Saône;69400
appartement;5;2;1095000;0;136.4;0.0;7;Lyon;69006
appartement;5;4;470000;0;98.5;0.0;2;Villeurbanne;69100
appartement;5;1;657000;1;146.0;0.0;RDC;Genas;69740
appartement;5;4;635000;0;117.5;0.0;3;Francheville;69340
appartement;5;3;350000;0;94.4;0.0;1;Longes;69660
appartement;5;1;639000;1;146.0;0.0;RDC;Genas;69740
appartement;5;4;260000;0;88.0;0.0;2;Oullins-Pierre-Bénite;69600
appartement;5;3;350000;0;100.0;0.0;4;Villeurbanne;69100
appartement;5;3;520000;0;104.0;0.0;2;Lyon;69007
appartement;5;4;575000;0;123.0;0.0;RDC;Tassin-la-Demi-Lune;69160
appartement;5;4;577000;1;108.0;0.0;2;Lyon;69002
appartement;5;4;720000;0;157.0;0.0;4;La Mulatière;69350
appartement;5;4;484000;1;122.0;0.0;2;Meyzieu;69330
appartement;5;4;676000;1;152.0;0.0;RDC;Genas;69740
appartement;5;4;424000;1;85.0;0.0;2;Craponne;69290
appartement;5;4;450000;0;112.0;0.0;6;Lyon;69007
appartement;5;4;997000;1;123.0;0.0;12;Lyon;69003
appartement;5;4;509000;0;107.0;0.0;2;Chaponost;69630
appartement;5;4;840000;0;144.9;0.0;4;Lyon;69004
appartement;5;4;394000;1;85.0;0.0;2;Craponne;69290
appartement;5;4;550000;0;118.1;0.0;6;Lyon;69006
appartement;5;4;315000;0;98.0;0.0;2;Rillieux-la-Pape;69140
appartement;5;4;1344000;1;164.0;0.0;2;Saint-Didier-au-Mont-d'Or;69370
appartement;5;4;650000;0;136.0;0.0;5;Villeurbanne;69100
appartement;5;3;470000;0;118.0;0.0;RDC;Écully;69130
appartement;5;3;485000;0;108.0;0.0;2;Lyon;69001
appartement;5;4;375000;0;120.0;0.0;8;Villeurbanne;69100
appartement;5;4;470000;0;99.7;0.0;1;Bron;69500
appartement;5;4;350000;0;104.0;0.0;3;Lyon;69003
appartement;5;3;480000;0;104.0;0.0;2;Longes;69660
appartement;5;4;690000;1;105.0;0.0;3;Lyon;69009
appartement;5;4;595000;0;100.0;0.0;7;Lyon;69006
appartement;5;4;395000;1;92.0;0.0;3;Rillieux-la-Pape;69140
appartement;5;4;1290000;0;215.0;0.0;3;Lyon;69006
appartement;5;3;650000;0;145.0;0.0;1;Lyon;69006
appartement;5;3;650000;0;135.0;0.0;5;Lyon;69007
appartement;5;3;315000;0;102.0;0.0;2;Lyon;69110
appartement;5;3;695000;0;120.0;0.0;RDC;Lyon;69009
appartement;5;4;469000;0;109.4;0.0;6;Villeurbanne;69100
appartement;5;4;345000;1;115.0;0.0;5;Meyzieu;69330
appartement;5;3;289000;0;94.0;0.0;2;Villeurbanne;69100
appartement;5;3;462000;0;109.0;0.0;2;Lyon;69009
appartement;5;3;449000;0;111.0;0.0;2;Genas;69740
appartement;5;4;891000;1;123.0;0.0;8;Lyon;69002
appartement;5;3;165000;0;90.7;0.0;3;Feyzin;69320
appartement;5;4;1016000;0;146.0;0.0;2;Lyon;69003
appartement;5;4;1042000;0;177.0;0.0;1;Lyon;69002
appartement;5;3;294800;1;98.8;0.0;3;L'Arbresle;69210
appartement;5;4;258000;0;92.0;0.0;2;Décines-Charpieu;69150
appartement;5;4;2750000;1;198.0;0.0;15;Lyon;69001
appartement;5;3;349000;0;129.0;0.0;5;Bron;69500
appartement;5;4;290000;0;101.0;0.0;RDC;Villeurbanne;69100
appartement;5;3;215000;0;96.0;0.0;3;Grigny-sur-Rhône;69520
appartement;5;3;1150000;0;118.0;0.0;5;Lyon;69006
appartement;5;4;852500;1;94.0;0.0;8;Lyon;69006
appartement;5;1;662000;0;145.0;0.0;4;Lyon;69006
appartement;5;4;371500;1;90.0;0.0;2;Vaulx-en-Velin;69120
appartement;5;4;299500;0;102.0;0.0;1;Caluire-et-Cuire;69300
appartement;5;4;419000;0;124.9;0.0;8;Lyon;69008
appartement;5;4;535000;1;102.0;0.0;2;Lyon;69007
appartement;5;4;235000;0;80.0;0.0;2;Lyon;69009
appartement;5;4;406600;1;97.0;0.0;RDC;Savigny;69210
appartement;5;4;400000;0;126.0;0.0;RDC;Caluire-et-Cuire;69300
appartement;5;4;285000;0;100.0;0.0;1;Bron;69500
appartement;5;4;332200;1;90.0;0.0;2;Vaulx-en-Velin;69120
appartement;5;4;658000;0;144.0;0.0;4;Lyon;69005
appartement;5;4;795000;0;152.0;0.0;1;Lyon;69006
appartement;5;4;160000;0;90.3;0.0;9;Vaulx-en-Velin;69120
appartement;5;3;1290000;0;202.0;0.0;3;Lyon;69002
appartement;5;3;576000;1;128.0;0.0;1;Villeurbanne;69100
appartement;5;4;493000;1;114.0;0.0;5;Villefranche-sur-Saône;69400
appartement;5;3;650000;0;119.8;0.0;5;Lyon;69006
appartement;5;3;315000;0;102.0;0.0;2;Oullins-Pierre-Bénite;69600
appartement;5;4;313000;0;108.0;0.0;1;Saint-Bonnet-de-Mure;69720
appartement;5;4;325000;0;99.0;0.0;3;Villeurbanne;69100
appartement;5;4;1240000;1;120.0;0.0;2;Lyon;69007
appartement;5;3;1600000;0;215.0;0.0;1;Lyon;69002
appartement;5;4;416000;0;136.4;0.0;3;Caluire-et-Cuire;69300
appartement;5;3;377000;0;102.0;0.0;2;Lyon;69005
appartement;5;4;375000;0;126.3;0.0;4;Caluire-et-Cuire;69300
appartement;5;4;419000;0;150.0;0.0;4;Lyon;69004
appartement;5;3;649000;0;124.5;0.0;2;Lyon;69004
appartement;5;3;520000;0;124.5;0.0;6;Écully;69130
appartement;5;4;139000;0;93.7;0.0;11;Vénissieux;69200
appartement;5;4;1289000;1;158.0;0.0;2;Saint-Cyr-au-Mont-d'Or;69450
appartement;5;4;549000;0;117.0;0.0;3;Lyon;69007
appartement;5;4;755000;0;159.0;0.0;1;Lyon;69002
appartement;5;3;125000;0;89.6;0.0;4;Tarare;69170
appartement;5;3;79000;0;80.0;0.0;4;Tarare;69170
appartement;5;4;860000;0;143.0;0.0;4;Écully;69130
appartement;5;3;589000;0;145.0;0.0;3;Craponne;69290
appartement;5;4;880000;0;126.8;0.0;2;Tassin-la-Demi-Lune;69160
appartement;5;4;495000;0;155.6;0.0;1;Lyon;69003
appartement;5;4;765000;1;111.0;0.0;2;Caluire-et-Cuire;69300
appartement;5;3;535000;1;101.0;0.0;3;Villeurbanne;69100
appartement;5;4;749000;0;129.0;0.0;2;Lyon;69002
appartement;5;3;485000;0;106.5;0.0;1;Lyon;69006
appartement;5;4;345700;1;93.0;0.0;2;Vaulx-en-Velin;69120
appartement;5;4;698000;0;115.0;0.0;2;Lyon;69006
appartement;5;3;990000;0;133.5;0.0;2;Lyon;69002
appartement;5;4;950000;0;122.3;0.0;2;Saint-Didier-au-Mont-d'Or;69370
appartement;5;3;315000;0;102.0;0.0;2;Francheville;69340
appartement;5;3;901000;1;123.9;0.0;8;Lyon;69002
appartement;5;4;1132000;1;130.4;0.0;3;Caluire-et-Cuire;69300
appartement;5;3;358340;1;94.1;0.0;2;Villeurbanne;69100
appartement;5;3;997000;1;123.2;0.0;12;Lyon;69003
appartement;5;4;409000;0;97.0;0.0;RDC;Francheville;69340
appartement;5;4;765000;0;154.8;0.0;3;Lyon;69001
appartement;5;3;565000;0;130.0;0.0;2;Charbonnières-les-Bains;69260
appartement;5;3;1150000;0;173.0;0.0;1;Lyon;69006
appartement;5;3;275000;0;84.0;0.0;3;Villefranche-sur-Saône;69400
appartement;5;4;770000;0;139.0;0.0;1;Lyon;69006
appartement;5;4;319000;0;111.2;0.0;1;Saint-Priest;69800
appartement;5;3;532500;0;82.0;0.0;RDC;Tassin-la-Demi-Lune;69160
appartement;5;4;299000;0;99.2;0.0;3;Francheville;69340
appartement;5;4;194250;0;100.0;0.0;1;Givors;69700
appartement;5;4;659000;1;109.4;0.0;2;Lyon;69007
appartement;5;4;299000;0;80.0;0.0;2;Oullins-Pierre-Bénite;69600
appartement;5;3;1150000;0;115.0;0.0;5;Lyon;69006
appartement;5;4;363000;1;100.0;0.0;5;Vaulx-en-Velin;69120
appartement;5;4;599950;0;117.9;0.0;3;Meyzieu;69330
appartement;5;4;590000;0;129.0;0.0;6;Lyon;69004
appartement;5;4;389000;1;120.0;0.0;2;Rillieux-la-Pape;69140
appartement;5;3;377000;0;102.0;0.0;2;Tassin-la-Demi-Lune;69160
appartement;5;4;235000;0;108.1;0.0;3;Saint-Priest;69800
appartement;5;3;295000;0;93.0;0.0;5;La Mulatière;69350
appartement;5;3;319000;0;125.0;0.0;RDC;Vaulx-en-Velin;69120
appartement;5;4;1390000;1;131.0;0.0;5;Lyon;69004
appartement;5;4;805000;1;110.0;0.0;5;Caluire-et-Cuire;69300
appartement;5;4;670000;0;128.0;0.0;4;Écully;69130
appartement;5;4;995000;0;155.0;0.0;5;Lyon;69003
appartement;5;4;1240000;1;120.0;0.0;15;Lyon;69003
appartement;5;4;599000;1;105.0;0.0;2;Lyon;69008
appartement;5;3;130000;0;89.2;0.0;10;Vaulx-en-Velin;69120
appartement;5;4;301378;1;95.0;0.0;2;Vaulx-en-Velin;69120
appartement;5;3;295000;0;124.0;0.0;2;Anse;69480
appartement;5;4;495000;0;106.0;0.0;RDC;Caluire-et-Cuire;69300
appartement;5;3;530000;0;115.0;0.0;RDC;Caluire-et-Cuire;69300
appartement;5;3;315000;0;92.0;0.0;2;Lyon;69110
appartement;5;4;239990;0;109.0;0.0;4;Vénissieux;69200
appartement;5;4;1225000;0;190.0;0.0;4;Lyon;69006
appartement;5;4;357821;1;96.0;0.0;3;Vaulx-en-Velin;69120
appartement;5;4;539000;1;100.0;0.0;2;Fontaines-sur-Saône;69270
appartement;5;4;670000;0;130.0;0.0;3;Lyon;69006
appartement;5;4;1379000;0;149.0;0.0;6;Lyon;69004
appartement;5;3;820000;1;109.9;0.0;2;Saint-Didier-au-Mont-d'Or;69370
appartement;5;4;525000;0;133.0;0.0;2;Lyon;69007
appartement;5;4;495000;0;149.0;0.0;4;Lyon;69003
appartement;5;3;880000;0;143.0;0.0;3;Lyon;69110
appartement;5;4;680000;1;121.0;0.0;5;Lyon;69007
appartement;5;3;522500;0;103.4;0.0;3;Lyon;69006
appartement;5;1;684000;1;152.0;0.0;RDC;Genas;69740
appartement;5;4;525000;0;110.0;0.0;RDC;Villeurbanne;69100
appartement;5;4;1150000;0;177.0;0.0;5;Lyon;69006
appartement;5;4;468500;1;96.5;0.0;2;Lyon;69008
appartement;5;3;349000;0;149.0;0.0;4;Saint-Priest;69800
appartement;5;4;1495000;0;159.5;0.0;2;Lyon;69006
appartement;5;3;329000;0;101.3;0.0;4;Lyon;69007
appartement;5;4;635000;0;119.0;0.0;5;Lyon;69009
appartement;5;4;820000;1;115.0;0.0;2;Saint-Didier-au-Mont-d'Or;69370
appartement;5;4;520000;0;102.0;0.0;RDC;Écully;69130
appartement;5;4;357000;1;96.0;0.0;4;Vaulx-en-Velin;69120
appartement;5;4;185000;0;106.0;0.0;3;Feyzin;69320
appartement;5;3;339000;0;96.8;0.0;3;Lyon;69110
appartement;5;4;498000;1;120.0;0.0;7;Villeurbanne;69100
appartement;5;4;299000;0;104.0;0.0;4;Saint-Fons;69190
appartement;5;3;279000;0;107.0;0.0;4;Bron;69500
appartement;5;4;359000;0;112.0;0.0;RDC;Theizé;69620
appartement;5;3;149000;0;91.0;0.0;14;Rillieux-la-Pape;69140
appartement;5;4;562000;1;109.0;0.0;1;Saint-Romain-au-Mont-d'Or;69270
appartement;5;4;524000;1;116.0;0.0;7;Villeurbanne;69100
appartement;5;3;595000;0;108.6;0.0;3;Tassin-la-Demi-Lune;69160
appartement;5;4;359000;0;110.1;0.0;8;Villeurbanne;69100
appartement;5;3;695000;0;152.5;0.0;2;Lyon;69006
appartement;5;3;385000;0;92.0;0.0;8;Caluire-et-Cuire;69300
appartement;5;4;410000;1;101.0;0.0;4;Bron;69500
appartement;5;4;480000;0;123.0;0.0;5;Écully;69130
appartement;5;4;410000;0;124.0;0.0;RDC;Lyon;69110
appartement;5;4;420000;1;94.0;0.0;2;Bron;69500
appartement;5;4;445000;0;108.0;0.0;RDC;Lyon;69003
appartement;5;3;480000;1;100.7;0.0;5;Vénissieux;69200
appartement;5;3;185000;0;90.0;0.0;10;Corbas;69960
appartement;5;4;599000;0;157.2;0.0;1;Lyon;69008
appartement;5;4;363000;1;104.0;0.0;3;Rillieux-la-Pape;69140
appartement;5;4;360000;0;100.0;0.0;7;Lyon;69003
appartement;5;4;694000;1;120.0;0.0;3;Francheville;69340
appartement;5;4;630000;1;100.0;0.0;10;Villeurbanne;69100
appartement;5;4;425000;0;120.2;0.0;RDC;Lissieu;69380
appartement;5;3;470000;0;117.0;0.0;4;Caluire-et-Cuire;69300
appartement;5;4;765000;1;112.0;0.0;5;Caluire-et-Cuire;69300
appartement;5;4;360000;0;100.0;0.0;4;Lyon;69007
