type_bien,pieces,prix,surface,etage,ville,code_postal
appartement,4.0,385000.0,90.0,1,venissieux,69200
appartement,4.0,499000.0,80.0,12,lyon,69007
appartement,4.0,299000.0,82.5,RDC,oullins pierre benite,69310
appartement,4.0,189000.0,73.0,1,bron,69500
appartement,4.0,235000.0,77.0,1,venissieux,69200
appartement,5.0,470000.0,118.0,RDC,écully,69130
appartement,5.0,795000.0,152.0,1,lyon,69006
appartement,5.0,899000.0,183.1,2,lyon,69002
maison,4.0,320000.0,90.0,MAISON,mions,69780
maison,4.0,450000.0,140.0,MAISON,fleurie,69820
maison,4.0,360000.0,95.0,MAISON,brindas,69126
maison,5.0,569000.0,140.0,MAISON,grezieu la varenne,69290
maison,5.0,475000.0,91.0,MAISON,marcy,69280
maison,5.0,463000.0,119.0,MAISON,marcilly d'azergues,69380
maison,5.0,699000.0,146.0,MAISON,caluire et cuire,69300
maison,5.0,480000.0,106.0,MAISON,dardilly,69570
maison,6.0,970000.0,180.0,MAISON,saint cyr au mont d'or,69450
maison,6.0,780000.0,204.0,MAISON,la tour de salvagny,69890
maison,8.0,950000.0,338.0,MAISON,dommartin,69380
maison,8.0,1150000.0,277.0,MAISON,saint genis laval,69230
appartement,2.0,215506.0,44.0,1,gleize,69400
appartement,2.0,145000.0,36.0,RDC,givors,69700
appartement,2.0,163000.0,49.1,1,lyon,69008
appartement,3.0,449000.0,85.0,9,lyon,69007
maison,4.0,335000.0,93.0,MAISON,porte des pierres dorees,69400
appartement,2.0,210000.0,35.0,1,lyon,69003
appartement,2.0,255000.0,47.0,2,lyon,69002
appartement,2.0,138000.0,41.5,3,venissieux,69200
appartement,2.0,160000.0,40.5,1,oullins pierre benite,69310
appartement,3.0,259000.0,58.4,1,lyon,69003
appartement,3.0,400000.0,61.0,2,tassin la demi lune,69160
appartement,3.0,450000.0,92.0,4,lyon,69004
appartement,3.0,299000.0,75.0,3,bron,69500
appartement,3.0,454000.0,73.0,2,chaponost,69630
appartement,3.0,360000.0,65.0,1,lyon,69007
appartement,3.0,350000.0,79.0,3,lyon,69003
appartement,4.0,808000.0,89.5,14,villeurbanne,69100
appartement,4.0,289000.0,82.0,4,villeurbanne,69100
appartement,4.0,174000.0,73.0,RDC,saint priest,69800
appartement,4.0,219000.0,85.0,1,saint pierre de chandieu,69780
appartement,5.0,675000.0,128.0,3,lyon,69008
appartement,5.0,635000.0,117.5,3,francheville,69340
appartement,5.0,693450.0,137.0,7,lyon,69005
maison,4.0,301200.0,94.0,MAISON,saint georges de reneins,69830
maison,4.0,285000.0,90.0,MAISON,lantignie,69430
maison,4.0,420000.0,115.0,MAISON,decines charpieu,69150
maison,4.0,335000.0,92.0,MAISON,corbas,69960
maison,4.0,430000.0,90.0,MAISON,genas,69740
maison,5.0,339000.0,95.0,MAISON,vaugneray,69670
maison,5.0,525000.0,120.0,MAISON,grezieu la varenne,69290
maison,5.0,1015000.0,176.0,MAISON,la tour de salvagny,69890
maison,6.0,970000.0,160.0,MAISON,caluire et cuire,69300
maison,6.0,945000.0,180.0,MAISON,champagne au mont d'or,69410
maison,6.0,315000.0,105.0,MAISON,saint georges de reneins,69830
maison,7.0,1082000.0,220.0,MAISON,dardilly,69570
maison,8.0,450000.0,190.0,MAISON,letra,69620
appartement,2.0,250000.0,47.3,3,villeurbanne,69100
appartement,2.0,276000.0,43.8,1,lyon,69007
appartement,2.0,220000.0,50.0,5,bron,69500
appartement,2.0,249600.0,51.0,RDC,oullins pierre benite,69600
maison,4.0,289000.0,79.0,MAISON,vindry sur turdine,69490
maison,5.0,449000.0,140.0,MAISON,chatillon,69380
maison,5.0,750000.0,146.0,MAISON,poleymieux au mont d'or,69250
appartement,2.0,199000.0,37.0,RDC,tassin la demi lune,69160
appartement,3.0,366000.0,54.0,RDC,caluire et cuire,69300
appartement,3.0,165000.0,64.0,RDC,venissieux,69200
appartement,3.0,398000.0,85.5,2,craponne,69290
appartement,3.0,499000.0,85.0,RDC,lyon,69007
appartement,4.0,470000.0,84.0,1,tassin la demi lune,69160
appartement,4.0,280000.0,95.0,5,lyon,69008
appartement,4.0,330000.0,88.0,4,caluire et cuire,69300
appartement,4.0,409000.0,80.8,5,lyon,69008
appartement,4.0,462000.0,119.0,RDC,saint didier au mont d'or,69370
appartement,5.0,339000.0,101.0,RDC,francheville,69340
appartement,5.0,1220000.0,137.0,1,saint didier au mont d'or,69370
appartement,6.0,550000.0,107.0,5,lyon,69009
maison,5.0,319000.0,125.0,MAISON,vaulx en velin,69120
maison,5.0,379000.0,100.0,MAISON,chassieu,69680
maison,6.0,820000.0,190.0,MAISON,pollionnay,69290
maison,7.0,585000.0,140.0,MAISON,rillieux la pape,69140
maison,8.0,790000.0,192.0,MAISON,brignais,69530
maison,8.0,465000.0,190.0,MAISON,mions,69780
appartement,2.0,190000.0,58.1,RDC,villeurbanne,69100
appartement,2.0,255000.0,47.0,7,venissieux,69200
appartement,3.0,331000.0,61.8,1,caluire et cuire,69300
appartement,3.0,294000.0,66.4,1,ternay,69360
maison,3.0,245000.0,82.0,MAISON,communay,69360
maison,4.0,339500.0,90.0,MAISON,marcy,69480
appartement,2.0,145000.0,48.0,RDC,bron,69500
appartement,3.0,303000.0,84.5,RDC,oullins pierre benite,69600
appartement,3.0,279000.0,60.0,4,villeurbanne,69100
appartement,3.0,249000.0,60.0,RDC,saint priest,69800
appartement,3.0,260000.0,78.0,3,tassin la demi lune,69160
appartement,3.0,163780.0,80.0,1,lyon,69002
appartement,3.0,183000.0,61.0,1,decines charpieu,69150
appartement,4.0,379000.0,113.8,2,villeurbanne,69100
appartement,4.0,580000.0,112.9,3,lyon,69003
appartement,4.0,410000.0,88.0,RDC,écully,69130
appartement,4.0,550000.0,108.0,2,lyon,69006
appartement,4.0,331900.0,81.2,6,venissieux,69200
appartement,5.0,330000.0,96.0,3,vernay,69300
appartement,5.0,399000.0,98.0,8,villeurbanne,69100
maison,5.0,799000.0,165.0,MAISON,brindas,69126
maison,6.0,852000.0,190.0,MAISON,marcy,69280
maison,6.0,429000.0,127.0,MAISON,mions,69780
maison,6.0,599900.0,180.0,MAISON,villeurbanne,69100
maison,6.0,1095000.0,180.0,MAISON,dardilly,69570
maison,6.0,429000.0,165.0,MAISON,tarare,69170
maison,8.0,1250000.0,182.0,MAISON,saint cyr au mont d'or,69450
appartement,4.0,475000.0,108.0,1,lyon,69123
appartement,1.0,76000.0,20.0,1,lyon,69123
<<<<<<< HEAD
=======
appartement,3.0,106000.0,93.0,1,lyon,69123
appartement,3.0,415000.0,62.0,1,lyon,69123
>>>>>>> origin/Christana
appartement,4.0,524000.0,90.0,1,lyon,69123
appartement,1.0,89000.0,24.0,5,lyon,69123
appartement,2.0,345000.0,58.0,1,lyon,69123
appartement,1.0,140000.0,26.0,1,villeurbanne,69266
appartement,1.0,141644.0,22.0,5,lyon,69123
appartement,2.0,343000.0,66.0,5,lyon,69123
appartement,1.0,125000.0,36.0,1,lyon,69123
appartement,4.0,475000.0,102.0,3,lyon,69123
appartement,1.0,189000.0,37.0,1,lyon,69123
appartement,1.0,192000.0,32.0,3,lyon,69123
appartement,2.0,199000.0,49.0,1,lyon,69123
appartement,3.0,275000.0,66.0,1,caluire et cuire,69034
appartement,3.0,598000.0,73.0,1,lyon,69123
appartement,1.0,96000.0,19.0,3,lyon,69123
appartement,3.0,285000.0,67.0,2,villeurbanne,69266
appartement,3.0,264000.0,61.0,1,rillieux la pape,69286
appartement,5.0,870000.0,141.0,1,lyon,69123
appartement,5.0,540000.0,127.0,1,lyon,69123
appartement,3.0,292500.0,60.0,1,rillieux la pape,69286
appartement,3.0,369000.0,61.0,1,sathonay village,69293
appartement,3.0,329000.0,73.0,1,caluire et cuire,69034
appartement,2.0,199000.0,46.0,2,lyon,69123
appartement,3.0,173000.0,67.0,5,villeurbanne,69266
appartement,2.0,260000.0,50.0,1,lyon,69123
appartement,4.0,329900.0,83.0,2,lyon,69123
appartement,1.0,210000.0,41.0,1,rillieux la pape,69286
appartement,2.0,169000.0,42.0,1,meyzieu,69282
appartement,2.0,240000.0,60.0,2,lyon,69123
appartement,1.0,73000.0,18.0,1,lyon,69123
appartement,2.0,192000.0,37.0,1,villeurbanne,69266
appartement,3.0,249000.0,62.0,7,lyon,69123
appartement,4.0,519000.0,101.0,1,lyon,69123
appartement,2.0,180000.0,49.0,1,lyon,69123
appartement,4.0,770000.0,121.0,3,lyon,69123
appartement,4.0,460000.0,84.0,1,ecully,69081
appartement,5.0,430000.0,121.0,1,villeurbanne,69266
appartement,4.0,189000.0,62.0,4,villefranche sur saone,69264
appartement,3.0,290000.0,73.0,3,lyon,69123
appartement,2.0,240000.0,49.0,1,lyon,69123
appartement,4.0,359000.0,105.0,1,caluire et cuire,69034
maison,6.0,799000.0,150.0,MAISON,villeurbanne,69266
appartement,2.0,260000.0,47.0,7,lyon,69123
appartement,5.0,419000.0,150.0,1,lyon,69123
appartement,4.0,375000.0,77.0,1,lyon,69123
appartement,4.0,398000.0,97.0,1,ecully,69081
appartement,3.0,374000.0,72.0,1,lyon,69123
appartement,2.0,280000.0,46.0,1,lyon,69123
appartement,3.0,225000.0,70.0,1,lyon,69123
appartement,4.0,326000.0,80.0,4,lyon,69123
appartement,4.0,351000.0,80.0,1,rillieux la pape,69286
appartement,3.0,240000.0,64.0,1,lyon,69123
appartement,4.0,355000.0,75.0,2,lyon,69123
appartement,3.0,475000.0,70.0,6,lyon,69123
appartement,3.0,249000.0,60.0,1,rillieux la pape,69286
appartement,3.0,255000.0,75.0,1,villeurbanne,69266
appartement,4.0,295000.0,84.0,2,villeurbanne,69266
appartement,2.0,192000.0,37.0,5,villeurbanne,69266
appartement,2.0,170000.0,36.0,2,lyon,69123
appartement,3.0,419000.0,64.0,7,lyon,69123
appartement,1.0,142000.0,23.0,3,lyon,69123
appartement,4.0,475000.0,89.0,2,lyon,69123
appartement,3.0,425000.0,80.0,3,lyon,69123
appartement,1.0,79000.0,20.0,1,lyon,69123
appartement,4.0,649000.0,106.0,1,charbonnieres les bains,69044
appartement,5.0,549000.0,125.0,1,lyon,69123
appartement,7.0,880000.0,164.0,1,lyon,69123
appartement,3.0,310000.0,72.0,1,villeurbanne,69266
appartement,2.0,220000.0,62.0,1,lyon,69123
appartement,7.0,900000.0,216.0,1,villeurbanne,69266
maison,6.0,945000.0,157.0,MAISON,lyon,69123
appartement,1.0,98000.0,18.0,1,lyon,69123
appartement,1.0,168000.0,25.0,4,lyon,69123
appartement,2.0,273000.0,56.0,1,lyon,69123
appartement,2.0,199000.0,45.0,4,lyon,69123
<<<<<<< HEAD
=======
appartement,2.0,229000.0,46.0,1,lyon,69123
>>>>>>> origin/Christana
appartement,1.0,166647.0,28.0,3,lyon,69123
appartement,4.0,299000.0,80.0,1,rillieux la pape,69286
appartement,3.0,299000.0,59.0,1,lyon,69123
maison,7.0,529000.0,148.0,MAISON,la tour de salvagny,69250
appartement,2.0,272000.0,39.0,2,lyon,69123
appartement,2.0,185000.0,42.0,1,lyon,69123
appartement,5.0,790000.0,143.0,2,caluire et cuire,69034
appartement,3.0,365000.0,88.0,1,charbonnieres les bains,69044
<<<<<<< HEAD
appartement,4.0,445000.0,115.0,-1,lyon,69123
=======
>>>>>>> origin/Christana
appartement,2.0,131000.0,46.0,4,lyon,69123
appartement,2.0,235000.0,45.0,1,lyon,69123
appartement,3.0,389900.0,66.0,2,lyon,69123
appartement,4.0,425000.0,85.0,5,lyon,69123
appartement,4.0,189000.0,64.0,4,lyon,69123
appartement,1.0,58000.0,17.0,2,villeurbanne,69266
maison,6.0,310000.0,127.0,MAISON,villefranche sur saone,69264
appartement,3.0,297500.0,60.0,2,rillieux la pape,69286
appartement,3.0,249000.0,73.0,3,villeurbanne,69266
appartement,5.0,860000.0,158.0,4,lyon,69123
appartement,2.0,208000.0,39.0,5,lyon,69123
appartement,2.0,158000.0,43.0,3,villeurbanne,69266
maison,6.0,495000.0,170.0,MAISON,lyon,69123
maison,9.0,698000.0,200.0,MAISON,francheville,69089
maison,6.0,760000.0,168.0,MAISON,lyon,69123
appartement,3.0,236000.0,71.0,3,villeurbanne,69266
maison,7.0,995000.0,250.0,MAISON,villeurbanne,69266
appartement,1.0,105000.0,21.0,1,bron,69029
appartement,7.0,350000.0,102.0,1,lyon,69123
<<<<<<< HEAD
=======
appartement,3.0,440000.0,78.0,1,rillieux la pape,69286
>>>>>>> origin/Christana
appartement,3.0,229500.0,63.0,1,caluire et cuire,69034
appartement,3.0,219000.0,73.0,2,villeurbanne,69266
appartement,5.0,645000.0,152.0,1,lyon,69123
appartement,4.0,320000.0,84.0,RDC,lyon,69123
appartement,3.0,269000.0,56.0,1,lyon,69123
appartement,3.0,220000.0,62.0,1,lyon,69123
appartement,3.0,252000.0,79.0,1,oullins pierre benite,69149
appartement,3.0,349900.0,62.0,1,sathonay village,69293
<<<<<<< HEAD
=======
appartement,4.0,445000.0,115.0,1,lyon,69123
>>>>>>> origin/Christana
appartement,2.0,275000.0,49.0,1,lyon,69123
appartement,2.0,279000.0,57.0,3,lyon,69123
appartement,2.0,127000.0,19.0,2,lyon,69123
maison,4.0,299000.0,80.0,MAISON,villefranche sur saone,69264
appartement,3.0,326900.0,82.0,1,lyon,69123
appartement,2.0,250000.0,48.0,6,lyon,69123
appartement,3.0,259000.0,58.0,3,lyon,69123
appartement,2.0,365000.0,83.0,1,lyon,69123
appartement,3.0,195000.0,72.0,1,lyon,69123
appartement,2.0,290000.0,42.0,1,lyon,69123
appartement,3.0,243000.0,61.0,1,rillieux la pape,69286
appartement,1.0,227000.0,52.0,1,villeurbanne,69266
appartement,3.0,369000.0,80.0,1,meyzieu,69282
maison,6.0,630000.0,189.0,MAISON,craponne,69069
appartement,3.0,289900.0,67.0,3,lyon,69123
maison,6.0,319000.0,125.0,MAISON,villeurbanne,69266
appartement,4.0,654000.0,103.0,1,ecully,69081
appartement,3.0,375000.0,91.0,3,lyon,69123
appartement,2.0,249000.0,54.0,1,lyon,69123
appartement,2.0,199000.0,47.0,1,charbonnieres les bains,69044
appartement,2.0,189000.0,47.0,4,lyon,69123
<<<<<<< HEAD
appartement,2.0,250000.0,34.0,-1,lyon,69123
=======
appartement,4.0,310000.0,82.0,1,villeurbanne,69266
>>>>>>> origin/Christana
appartement,5.0,197600.0,105.0,8,lyon,69123
appartement,3.0,162000.0,53.0,1,oullins pierre benite,69149
appartement,2.0,255000.0,53.0,1,ecully,69081
maison,4.0,529000.0,70.0,MAISON,lyon,69123
maison,11.0,2075000.0,542.0,MAISON,lyon,69123
appartement,3.0,199000.0,58.0,1,rillieux la pape,69286
appartement,4.0,640000.0,118.0,3,lyon,69123
appartement,3.0,315000.0,65.0,1,lyon,69123
appartement,5.0,555000.0,119.0,3,lyon,69123
appartement,3.0,326000.0,80.0,4,lyon,69123
maison,5.0,620000.0,137.0,MAISON,sainte consorce,69190
appartement,1.0,51000.0,18.0,1,lyon,69123
appartement,3.0,230000.0,72.0,1,villeurbanne,69266
<<<<<<< HEAD
=======
appartement,3.0,235000.0,79.0,1,poleymieux au mont d'or,69153
>>>>>>> origin/Christana
appartement,5.0,149000.0,88.0,3,lyon,69123
appartement,1.0,85000.0,19.0,3,lyon,69123
appartement,4.0,499000.0,111.0,1,lyon,69123
appartement,5.0,370000.0,105.0,1,lyon,69123
appartement,1.0,67500.0,16.0,1,rillieux la pape,69286
maison,4.0,399000.0,100.0,MAISON,rillieux la pape,69286
appartement,3.0,299900.0,68.0,1,villeurbanne,69266
appartement,4.0,650000.0,136.0,RDC,lyon,69123
appartement,1.0,71000.0,17.0,1,lyon,69123
appartement,3.0,409000.0,60.0,1,lyon,69123
appartement,1.0,141474.0,23.0,5,lyon,69123
appartement,2.0,275000.0,55.0,1,lyon,69123
appartement,2.0,200000.0,63.0,1,villeurbanne,69266
appartement,3.0,305000.0,61.0,2,caluire et cuire,69034
appartement,1.0,185000.0,38.0,1,lyon,69123
appartement,3.0,173166.0,79.0,3,caluire et cuire,69034
appartement,4.0,305000.0,96.0,1,saint priest,69290
appartement,3.0,270000.0,67.0,1,saint genis les ollieres,69205
<<<<<<< HEAD
appartement,4.0,370000.0,86.0,-1,lyon,69123
=======
>>>>>>> origin/Christana
appartement,5.0,429000.0,102.0,3,lyon,69123
maison,5.0,970000.0,190.0,MAISON,saint cyr au mont d'or,69191
appartement,2.0,229000.0,46.0,4,lyon,69123
appartement,3.0,227000.0,60.0,1,lyon,69123
appartement,2.0,299000.0,45.0,2,lyon,69123
maison,5.0,459000.0,124.0,MAISON,rillieux la pape,69286
appartement,2.0,135000.0,33.0,1,caluire et cuire,69034
appartement,3.0,410000.0,83.0,2,lyon,69123
appartement,3.0,269000.0,70.0,3,lyon,69123
appartement,1.0,86117.0,18.0,3,lyon,69123
appartement,4.0,503000.0,76.0,5,lyon,69123
appartement,3.0,200000.0,64.0,4,lyon,69123
appartement,1.0,99400.0,19.0,2,lyon,69123
appartement,3.0,179000.0,53.0,1,oullins pierre benite,69149
maison,5.0,690000.0,137.0,MAISON,lentilly,69112
appartement,3.0,319000.0,62.0,1,lyon,69123
appartement,2.0,110000.0,35.0,1,villefranche sur saone,69264
appartement,6.0,499550.0,134.0,1,caluire et cuire,69034
appartement,2.0,219900.0,44.0,1,lyon,69123
appartement,2.0,190000.0,46.0,1,villeurbanne,69266
appartement,9.0,3600000.0,563.0,1,lyon,69123
maison,7.0,585000.0,140.0,MAISON,rillieux la pape,69286
<<<<<<< HEAD
appartement,2.0,229000.0,46.0,-1,lyon,69123
=======
>>>>>>> origin/Christana
maison,5.0,290000.0,109.0,MAISON,villeurbanne,69266
appartement,4.0,560000.0,84.0,1,sainte foy les lyon,69202
appartement,5.0,900000.0,107.0,5,villeurbanne,69266
appartement,2.0,245000.0,41.0,4,lyon,69123
maison,9.0,1345500.0,336.0,MAISON,lyon,69123
appartement,3.0,548000.0,84.0,1,ecully,69081
appartement,4.0,425000.0,93.0,RDC,lyon,69123
maison,10.0,1190000.0,388.0,MAISON,chasselay,69049
appartement,2.0,220000.0,51.0,2,lyon,69123
appartement,4.0,359000.0,84.0,1,rillieux la pape,69286
appartement,4.0,299000.0,95.0,4,caluire et cuire,69034
appartement,3.0,379000.0,74.0,1,lyon,69123
appartement,4.0,365000.0,87.0,3,lyon,69123
appartement,2.0,170000.0,47.0,2,villeurbanne,69266
maison,3.0,315000.0,66.0,MAISON,communay,69272
appartement,3.0,325000.0,70.0,2,lyon,69123
appartement,2.0,259000.0,50.0,1,lyon,69123
appartement,4.0,476000.0,76.0,5,lyon,69123
appartement,3.0,340000.0,78.0,1,lyon,69123
appartement,3.0,225000.0,69.0,1,villeurbanne,69266
appartement,5.0,499000.0,112.0,2,tassin la demi lune,69244
maison,4.0,560000.0,94.0,MAISON,la tour de salvagny,69250
appartement,3.0,335000.0,71.0,1,lyon,69123
appartement,4.0,349000.0,101.0,1,villeurbanne,69266
appartement,4.0,299900.0,99.0,3,lyon,69123
appartement,3.0,239000.0,59.0,1,lyon,69123
maison,5.0,1500000.0,217.0,MAISON,saint cyr au mont d'or,69191
appartement,5.0,399000.0,97.0,1,villeurbanne,69266
appartement,1.0,114900.0,13.0,1,lyon,69123
appartement,5.0,379900.0,110.0,1,saint priest,69290
appartement,2.0,150000.0,42.0,1,villefranche sur saone,69264
appartement,3.0,315000.0,60.0,1,lyon,69123
appartement,7.0,3400000.0,333.0,1,lyon,69123
<<<<<<< HEAD
=======
appartement,2.0,250000.0,34.0,1,lyon,69123
>>>>>>> origin/Christana
appartement,4.0,650000.0,100.0,1,lyon,69123
appartement,2.0,115840.0,56.0,1,caluire et cuire,69034
appartement,4.0,295000.0,97.0,4,villeurbanne,69266
appartement,4.0,473000.0,89.0,1,villeurbanne,69266
appartement,3.0,260000.0,72.0,4,villeurbanne,69266
appartement,4.0,229000.0,78.0,7,lyon,69123
appartement,1.0,137000.0,28.0,5,lyon,69123
appartement,1.0,200000.0,31.0,1,lyon,69123
appartement,4.0,385000.0,88.0,3,caluire et cuire,69034
<<<<<<< HEAD
=======
appartement,5.0,800000.0,145.0,1,lyon,69123
>>>>>>> origin/Christana
appartement,6.0,798500.0,192.0,1,lyon,69123
appartement,4.0,420000.0,115.0,6,lyon,69123
appartement,3.0,235000.0,59.0,1,lyon,69123
appartement,3.0,325000.0,68.0,1,caluire et cuire,69034
appartement,2.0,179000.0,47.0,2,saint priest,69290
<<<<<<< HEAD
appartement,3.0,490000.0,101.0,2,lyon,69123
maison,5.0,549000.0,131.0,MAISON,limonest,69116
appartement,2.0,299000.0,63.0,1,lyon,69123
appartement,3.0,106000.0,93.0,-1,lyon,69123
=======
appartement,4.0,940000.0,118.0,1,lyon,69123
appartement,3.0,490000.0,101.0,2,lyon,69123
maison,5.0,549000.0,131.0,MAISON,limonest,69116
appartement,3.0,269000.0,72.0,1,francheville,69089
appartement,2.0,299000.0,63.0,1,lyon,69123
>>>>>>> origin/Christana
appartement,4.0,210000.0,63.0,5,lyon,69123
appartement,1.0,139000.0,23.0,1,lyon,69123
appartement,4.0,470000.0,84.0,2,tassin la demi lune,69244
maison,6.0,945000.0,157.0,MAISON,saint cyr au mont d'or,69191
appartement,5.0,640000.0,122.0,4,lyon,69123
<<<<<<< HEAD
=======
appartement,3.0,245000.0,77.0,1,tassin la demi lune,69244
>>>>>>> origin/Christana
maison,3.0,385000.0,70.0,MAISON,villeurbanne,69266
appartement,4.0,375000.0,91.0,1,lyon,69123
appartement,4.0,334500.0,81.0,2,rillieux la pape,69286
appartement,4.0,165000.0,74.0,2,venissieux,69259
appartement,1.0,69000.0,18.0,2,lyon,69123
appartement,3.0,255000.0,60.0,3,lyon,69123
appartement,2.0,279900.0,41.0,1,sathonay village,69293
appartement,1.0,144000.0,18.0,1,lyon,69123
appartement,3.0,399000.0,102.0,2,lyon,69123
appartement,2.0,365000.0,51.0,2,lyon,69123
appartement,2.0,169500.0,35.0,1,lyon,69123
appartement,1.0,72000.0,19.0,2,lyon,69123
appartement,5.0,338000.0,151.0,1,villefranche sur saone,69264
appartement,2.0,304900.0,45.0,7,lyon,69123
maison,6.0,1260000.0,162.0,MAISON,saint cyr au mont d'or,69191
appartement,4.0,544500.0,89.0,1,villeurbanne,69266
appartement,1.0,89000.0,19.0,2,lyon,69123
maison,7.0,165000.0,97.0,MAISON,condrieu,69064
appartement,5.0,300000.0,90.0,7,villeurbanne,69266
appartement,1.0,195000.0,25.0,1,lyon,69123
appartement,5.0,499550.0,134.0,1,caluire et cuire,69034
appartement,4.0,293000.0,78.0,3,villeurbanne,69266
appartement,3.0,205000.0,68.0,3,villeurbanne,69266
appartement,5.0,535000.0,101.0,3,villeurbanne,69266
appartement,2.0,210000.0,69.0,RDC,lyon,69123
appartement,1.0,89000.0,20.0,6,lyon,69123
appartement,3.0,368000.0,69.0,1,la tour de salvagny,69250
appartement,4.0,218000.0,68.0,1,villeurbanne,69266
<<<<<<< HEAD
appartement,5.0,449000.0,142.0,1,tassin la demi lune,69244
appartement,3.0,105000.0,56.0,1,villefranche sur saone,69264
maison,6.0,688000.0,166.0,MAISON,saint genis les ollieres,69205
=======
appartement,3.0,105000.0,56.0,1,villefranche sur saone,69264
maison,6.0,688000.0,166.0,MAISON,saint genis les ollieres,69205
appartement,5.0,449000.0,142.0,1,tassin la demi lune,69244
>>>>>>> origin/Christana
maison,6.0,472500.0,115.0,MAISON,decines charpieu,69275
maison,6.0,530000.0,143.0,MAISON,craponne,69069
appartement,5.0,535000.0,125.0,1,lyon,69123
appartement,3.0,327000.0,70.0,1,lyon,69123
appartement,4.0,195000.0,70.0,1,lyon,69123
maison,3.0,225000.0,82.0,MAISON,communay,69272
appartement,4.0,375000.0,94.0,1,tassin la demi lune,69244
maison,4.0,622000.0,104.0,MAISON,villeurbanne,69266
